,Surah 1,Surah 2,Surah 3,Surah 4,Surah 5,Surah 6,Surah 7,Surah 8,Surah 9,Surah 10,Surah 11,Surah 12,Surah 13,Surah 14,Surah 15,Surah 16,Surah 17,Surah 18,Surah 19,Surah 20,Surah 21,Surah 22,Surah 23,Surah 24,Surah 25,Surah 26,Surah 27,Surah 28,Surah 29,Surah 30,Surah 31,Surah 32,Surah 33,Surah 34,Surah 35,Surah 36,Surah 37,Surah 38,Surah 39,Surah 40,Surah 41,Surah 42,Surah 43,Surah 44,Surah 45,Surah 46,Surah 47,Surah 48,Surah 49,Surah 50,Surah 51,Surah 52,Surah 53,Surah 54,Surah 55,Surah 56,Surah 57,Surah 58,Surah 59,Surah 60,Surah 61,Surah 62,Surah 63,Surah 64,Surah 65,Surah 66,Surah 67,Surah 68,Surah 69,Surah 70,Surah 71,Surah 72,Surah 73,Surah 74,Surah 75,Surah 76,Surah 77,Surah 78,Surah 79,Surah 80,Surah 81,Surah 82,Surah 83,Surah 84,Surah 85,Surah 86,Surah 87,Surah 88,Surah 89,Surah 90,Surah 91,Surah 92,Surah 93,Surah 94,Surah 95,Surah 96,Surah 97,Surah 98,Surah 99,Surah 100,Surah 101,Surah 102,Surah 103,Surah 104,Surah 105,Surah 106,Surah 107,Surah 108,Surah 109,Surah 110,Surah 111,Surah 112,Surah 113,Surah 114
Surah 56,0.00,0.03,0.05,0.00,0.00,0.06,0.08,0.00,0.07,0.18,0.04,0.09,0.00,0.00,0.00,0.04,0.00,0.00,0.15,0.00,0.06,0.06,0.28,0.12,0.00,0.07,0.13,0.05,0.00,0.00,0.00,0.53,0.00,0.08,0.00,0.09,0.93,0.00,0.00,0.00,0.25,0.00,0.00,0.14,0.11,0.39,0.00,0.00,0.14,0.26,0.27,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.14,0.15,0.80,0.34,0.00,0.00,0.00,0.16,0.00,0.16,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 57,0.00,0.84,1.56,0.76,1.35,0.43,0.51,1.09,1.04,0.81,0.56,0.12,0.40,1.24,0.00,0.45,0.18,0.14,0.06,0.41,0.17,1.46,0.06,1.10,1.06,0.11,0.23,0.19,1.39,1.07,1.74,0.72,0.64,1.41,1.72,0.30,0.00,0.15,0.95,0.33,0.21,0.95,0.21,0.42,1.10,0.40,0.62,0.77,0.95,0.10,0.00,0.11,0.10,0.00,0.23,0.00,100.00,1.59,1.64,1.26,1.24,1.70,0.38,3.65,1.12,1.30,0.54,0.00,0.00,0.00,0.12,0.00,0.62,0.12,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 58,0.00,0.70,1.13,0.71,1.58,0.25,0.23,0.87,1.22,0.72,0.29,0.09,0.72,1.95,0.00,0.68,0.05,0.05,0.00,0.54,0.00,1.49,0.13,1.22,0.36,0.00,0.00,0.15,1.08,0.38,1.25,0.00,0.56,0.65,0.46,0.00,0.00,0.08,0.65,0.41,0.23,0.66,0.00,0.12,0.61,0.17,0.68,0.95,1.43,0.00,0.12,0.00,0.47,0.00,0.00,0.00,1.59,100.00,1.73,1.07,1.14,0.90,2.11,3.48,1.81,0.67,0.24,0.00,0.00,0.00,0.14,0.00,0.14,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 59,0.21,0.69,0.90,0.54,1.40,0.33,0.29,1.42,0.95,0.60,0.34,0.13,0.52,1.06,0.09,0.56,0.10,0.10,0.07,0.77,0.12,0.64,0.53,0.84,0.22,0.00,0.31,0.57,0.76,0.63,0.98,0.12,0.63,0.59,0.71,0.00,0.23,0.08,0.79,0.66,0.16,0.90,0.08,0.25,0.94,0.27,0.20,0.58,1.87,0.00,0.12,0.39,0.49,0.00,0.14,0.00,1.64,1.73,100.00,0.61,1.65,1.59,0.47,3.19,0.53,0.42,0.38,0.00,0.00,0.00,0.00,0.00,0.61,0.14,0.00,0.28,0.00,0.00,0.00,0.00,0.18,0.19,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 60,0.00,0.41,0.50,0.40,0.96,0.03,0.08,0.87,0.56,0.31,0.17,0.23,0.24,0.16,0.00,0.18,0.00,0.05,0.07,0.00,0.13,0.24,0.00,0.65,0.08,0.13,0.07,0.16,0.29,0.00,0.43,0.00,0.79,0.16,0.25,0.18,0.08,0.09,0.13,0.38,0.08,0.24,0.00,0.14,0.11,0.19,0.11,0.00,2.98,0.00,0.00,0.00,0.14,0.00,0.00,0.00,1.26,1.07,0.61,100.00,0.34,0.37,0.54,0.81,0.60,0.65,0.14,0.00,0.00,0.00,0.17,0.00,0.53,0.16,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 61,0.00,0.44,0.85,0.31,0.90,0.27,0.28,0.20,1.45,0.47,0.28,0.00,0.18,0.92,0.00,0.58,0.00,0.27,0.08,0.44,0.00,0.67,0.24,0.39,0.26,0.00,0.14,0.18,0.98,0.19,0.76,0.16,0.07,0.35,0.48,0.00,0.00,0.00,0.14,0.21,0.00,0.63,0.09,0.00,0.83,0.68,0.52,1.52,1.21,0.00,0.17,0.00,0.69,0.00,0.00,0.00,1.24,1.14,1.65,0.34,100.00,3.86,0.73,2.36,0.58,1.05,0.18,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 62,0.00,0.52,0.97,0.21,0.68,0.27,0.23,0.56,0.67,0.48,0.14,0.15,0.09,0.67,0.00,0.59,0.00,0.00,0.00,0.26,0.14,0.27,0.16,0.33,0.09,0.15,0.15,0.36,0.68,0.60,1.08,0.53,0.14,0.46,0.20,0.22,0.10,0.00,0.36,0.00,0.00,0.56,0.10,0.19,0.88,0.36,0.14,0.13,1.12,0.00,0.00,0.20,0.74,0.00,0.00,0.18,1.70,0.90,1.59,0.37,3.86,100.00,0.27,2.34,0.00,0.46,0.38,0.00,0.00,0.00,0.00,0.00,0.26,0.23,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 63,0.00,0.26,0.33,0.39,0.51,0.18,0.23,0.49,0.86,0.14,0.09,0.05,0.18,0.47,0.00,0.29,0.00,0.00,0.00,0.06,0.00,0.27,0.08,0.39,0.27,0.00,0.00,0.30,0.17,0.20,0.66,0.00,0.27,0.18,0.10,0.11,0.00,0.21,0.36,0.21,0.10,0.28,0.00,0.00,0.00,0.35,0.41,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,2.11,0.47,0.54,0.73,0.27,100.00,0.00,0.41,0.22,0.00,0.20,0.00,0.24,0.24,0.00,0.00,0.00,0.00,0.23,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 64,0.00,0.61,0.79,0.54,1.26,0.38,0.28,0.94,1.10,0.47,0.46,0.10,0.70,1.44,0.00,0.81,0.11,0.16,0.08,0.68,0.14,0.85,0.46,0.82,0.43,0.00,0.49,0.29,1.04,0.56,1.23,0.47,0.26,0.78,0.56,0.10,0.09,0.00,0.82,0.54,0.28,1.23,0.09,0.33,0.79,0.33,0.88,0.60,1.81,0.16,0.00,0.00,0.65,0.00,0.19,0.00,3.65,3.48,3.19,0.81,2.36,2.34,0.00,100.00,2.20,1.18,0.84,0.00,0.00,0.00,0.00,0.18,0.65,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 65,0.00,0.46,0.37,0.53,0.58,0.12,0.11,0.45,0.50,0.18,0.22,0.00,0.42,0.86,0.00,0.32,0.05,0.21,0.16,0.18,0.00,0.70,0.00,0.31,0.25,0.14,0.00,0.06,0.61,0.45,0.46,0.44,0.57,0.25,0.45,0.00,0.00,0.19,0.33,0.33,0.35,0.50,0.09,0.00,0.25,0.31,0.71,1.03,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,1.81,0.53,0.60,0.58,0.00,0.41,2.20,100.00,0.90,0.62,0.17,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,2.07,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 66,0.00,0.19,0.38,0.15,0.43,0.06,0.03,0.40,0.73,0.00,0.14,0.00,0.35,0.35,0.00,0.33,0.05,0.05,0.00,0.12,0.07,0.46,0.08,0.25,0.25,0.00,0.14,0.06,0.40,0.28,0.00,0.00,0.13,0.17,0.19,0.10,0.09,0.00,0.27,0.00,0.28,0.17,0.09,0.00,0.39,0.33,0.37,0.60,0.49,0.00,0.00,0.69,0.00,0.00,0.00,0.00,1.30,0.67,0.42,0.65,1.05,0.46,0.22,1.18,0.90,100.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 67,0.00,0.11,0.11,0.03,0.16,0.34,0.14,0.38,0.18,0.49,0.57,0.14,0.24,0.25,0.00,0.55,0.10,0.05,0.08,0.18,0.52,0.37,0.50,0.18,0.16,0.07,0.47,0.22,0.60,0.52,0.33,1.11,0.06,0.97,1.04,1.22,0.26,0.09,0.58,0.25,0.34,0.49,0.51,0.14,0.24,0.90,0.23,0.11,0.28,0.00,0.43,0.00,0.00,0.00,0.00,0.14,0.54,0.24,0.38,0.14,0.18,0.38,0.00,0.84,0.62,0.67,100.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 68,0.00,0.06,0.05,0.05,0.03,0.12,0.33,0.00,0.07,0.05,0.04,0.14,0.08,0.00,0.10,0.60,0.10,0.00,0.00,0.00,0.20,0.00,0.07,0.00,0.00,0.07,0.00,0.17,0.23,0.00,0.11,0.14,0.00,0.08,0.00,0.10,0.35,0.28,0.46,0.00,0.09,0.00,0.00,0.00,0.12,0.10,0.00,0.00,0.00,0.14,0.00,1.95,1.21,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.17,0.00,0.00,100.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.49,0.00,1.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 69,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.23,0.06,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.18,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.47,0.00,0.00,0.00,0.84,0.30,0.24,1.12,0.00,0.32,0.00,0.87,0.25,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,1.04,0.00,0.00,0.35,0.00,0.00,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 70,0.00,0.03,0.03,0.03,0.07,0.03,0.00,0.07,0.00,0.05,0.00,0.00,0.09,0.18,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.07,2.16,0.13,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.56,0.00,0.14,0.11,0.00,0.00,0.00,0.33,0.17,0.37,0.00,0.19,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.38,0.00,100.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 71,0.00,0.08,0.05,0.08,0.13,0.06,0.11,0.00,0.04,0.05,0.51,0.05,0.00,0.73,0.00,0.19,0.00,0.05,0.17,0.13,0.07,0.20,0.16,0.00,0.09,0.07,0.14,0.12,0.24,0.10,0.13,0.00,0.20,0.09,0.19,0.10,0.19,0.10,0.35,0.14,0.00,0.27,0.09,0.00,0.14,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.12,0.14,0.00,0.17,0.00,0.00,0.24,0.00,0.00,0.00,0.35,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 72,0.00,0.00,0.00,0.10,0.13,0.03,0.05,0.06,0.11,0.05,0.05,0.00,0.42,0.00,0.00,0.05,0.00,0.16,0.24,0.12,0.07,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.19,0.08,0.00,0.00,0.00,0.10,0.00,0.07,0.09,0.08,0.00,0.00,0.00,0.21,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.17,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 73,0.00,0.24,0.16,0.23,0.17,0.09,0.06,0.14,0.22,0.10,0.09,0.10,0.18,0.00,0.00,0.10,0.00,0.05,0.00,0.19,0.00,0.20,0.24,0.39,0.09,0.07,0.15,0.24,0.00,0.00,0.13,0.00,0.00,0.00,0.19,0.00,0.10,0.10,0.14,0.21,0.00,0.09,0.00,0.35,0.00,0.11,0.27,0.00,0.53,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.14,0.61,0.53,0.23,0.26,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,2.01,0.00,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 74,0.00,0.10,0.08,0.05,0.20,0.15,0.08,0.13,0.14,0.05,0.09,0.19,0.17,0.44,0.00,0.19,0.05,0.16,0.08,0.12,0.00,0.06,0.00,0.06,0.00,0.07,0.00,0.17,0.00,0.00,0.00,0.00,0.13,0.17,0.28,0.00,0.18,0.10,0.07,0.34,0.00,0.00,0.00,0.00,0.26,0.00,0.25,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.12,0.00,0.14,0.16,0.00,0.23,0.00,0.19,0.00,0.00,0.00,0.00,0.19,0.42,0.00,0.00,0.00,100.00,0.00,0.60,0.24,0.00,0.00,0.52,1.12,0.30,0.47,0.00,0.00,0.32,0.00,0.00,0.51,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.29,0.00,0.00,0.34,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 76,0.00,0.03,0.05,0.10,0.07,0.09,0.06,0.13,0.04,0.05,0.00,0.15,0.17,0.18,0.22,0.09,0.00,0.32,0.00,0.00,0.00,0.07,0.08,0.13,0.09,0.00,0.00,0.12,0.08,0.00,0.25,0.00,0.32,0.00,0.09,0.00,0.00,0.10,0.14,0.14,0.00,0.44,0.00,0.00,0.13,0.00,0.00,0.00,0.33,0.00,0.00,0.18,0.00,0.00,0.00,0.16,0.12,0.14,0.28,0.16,0.00,0.00,0.23,0.00,0.18,0.00,0.00,0.36,0.00,0.00,0.00,0.00,2.01,0.60,0.00,100.00,0.00,0.96,0.00,0.00,1.16,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 77,0.00,0.02,0.00,0.05,0.07,0.03,0.09,0.00,0.04,0.05,0.00,0.00,0.00,0.00,0.12,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.09,0.00,0.00,0.00,0.09,0.00,0.27,0.55,0.00,0.00,0.00,0.11,0.50,0.00,0.07,0.00,0.00,0.00,0.10,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.19,1.04,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.28,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.24,0.00,0.00,100.00,0.29,0.00,0.00,0.00,0.83,0.91,0.00,0.00,0.44,0.00,0.39,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.50,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 78,0.00,0.00,0.00,0.00,0.07,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.12,0.00,0.06,0.17,0.44,0.32,0.14,0.00,0.00,0.00,0.27,0.15,0.15,0.00,0.00,0.10,0.00,0.36,0.00,0.09,0.00,0.11,0.30,0.33,0.00,0.00,0.00,0.09,0.29,0.95,0.00,0.12,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.06,0.00,0.00,0.96,0.29,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 79,0.00,0.02,0.06,0.00,0.00,0.00,0.08,0.00,0.00,0.10,0.05,0.00,0.19,0.10,0.12,0.05,0.06,0.00,0.00,0.45,0.00,0.00,0.08,0.13,0.00,0.08,0.07,0.00,0.08,0.10,0.13,0.18,0.00,0.09,0.00,0.11,0.50,0.00,0.07,0.00,0.00,0.09,0.00,0.00,0.15,0.12,0.00,0.00,0.00,0.18,0.18,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.98,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.98,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 81,0.78,0.00,0.00,0.00,0.03,0.12,0.12,0.00,0.00,0.05,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.08,0.06,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.24,0.11,0.35,0.08,0.07,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.84,0.00,0.00,0.00,0.00,1.12,0.00,1.16,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.83,0.00,0.00,0.00,0.00,100.00,1.24,0.00,0.00,0.74,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,0.00,0.92,0.00,0.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Surah 83,0.00,0.02,0.00,0.03,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.00,0.00,0.00,0.00,0.20,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,1.07,0.24,0.00,0.00,0.00,0.00,0.47,0.00,0.24,0.91,0.00,0.00,0.00,0.00,1.24,100.00,0.00,0.00,0.44,0.00,0.00,0.33,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.50,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
